ID	POEM_NUMBER	POEM_TITLE	STANZA	LINE_NUMBER	LINE_IN_SOURCE	LINE	RHYMEWORD	RHYME	RECONSTRUCTION	COMMENT	PROBLEMS
3953	198	巧言	198.4	1	躍躍毚兔	躍躍毚兔					
3954	198	巧言	198.4	2	遇犬a[hoak]獲之。（铎部）	遇犬獲之	獲	a	hoak	铎部	
3955	198	巧言	198.5	1	荏染柔木	荏染柔木					
3956	198	巧言	198.5	2	君子a[zjio]樹之。	君子樹之	樹	a	zjio		
3957	198	巧言	198.5	1	往來行言	往來行言					
3958	198	巧言	198.5	2	心焉a[shio]數之。	心焉數之	數	a	shio		
3959	198	巧言	198.5	1	蛇蛇碩言	蛇蛇碩言					
3960	198	巧言	198.5	2	出自a[kho]口矣。	出自口矣	口	a	kho		
3961	198	巧言	198.5	1	巧言如簧	巧言如簧					
3962	198	巧言	198.5	2	顏之a[ho]厚矣。（侯部）	顏之厚矣	厚	a	ho	侯部	
3963	198	巧言	198.6	1	彼何人斯	彼何人斯					
3964	198	巧言	198.6	2	居河之a[miei]麋。	居河之麋	麋	a	miei		
3965	198	巧言	198.6	1	無拳無勇	無拳無勇					
3966	198	巧言	198.6	2	職為亂a[kei]階。（脂部）	職為亂階	階	a	kei	脂部	
3967	198	巧言	198.6	1	既微且尰	既微且尰					
3968	198	巧言	198.6	2	爾勇伊b[hai]何。	爾勇伊何	何	b	hai		
3969	198	巧言	198.6	1	為猶將b[tai]多	為猶將多	多	b	tai		
3970	198	巧言	198.6	2	爾居徒幾b[hai]何。（歌部）	爾居徒幾何	何	b	hai	歌部	
3971	199	何人斯	199.1	1	彼何人斯	彼何人斯					
3972	199	何人斯	199.1	2	其心孔a[keən]艱。	其心孔艱	艱	a	keən		
3973	199	何人斯	199.1	1	胡逝我梁	胡逝我梁					
3974	199	何人斯	199.1	2	不入我a[muən]門。	不入我門	門	a	muən		
3975	199	何人斯	199.1	1	伊誰云從	伊誰云從					
3976	199	何人斯	199.1	2	維暴之a[hiuən]云。（文部）	維暴之云	云	a	hiuən	文部	
3977	199	何人斯	199.2	1	二人從行	二人從行					
3978	199	何人斯	199.2	2	誰為此a[huai]禍。	誰為此禍	禍	a	huai		
3979	199	何人斯	199.2	1	胡逝我梁	胡逝我梁					
3980	199	何人斯	199.2	2	不入唁a[ngai]我。	不入唁我	我	a	ngai		
3981	199	何人斯	199.2	1	始者不如今	始者不如今					
3982	199	何人斯	199.2	2	云不我a[khai]可。（歌部）	云不我可	可	a	khai	歌部	
3983	199	何人斯	199.3	1	彼何人斯	彼何人斯					
3984	199	何人斯	199.3	2	胡逝我a[dien]陳。	胡逝我陳	陳	a	dien		
3985	199	何人斯	199.3	1	我聞其聲	我聞其聲					
3986	199	何人斯	199.3	2	不見其a[sjien]身。	不見其身	身	a	sjien		
3987	199	何人斯	199.3	1	不愧于a[njien]人	不愧于人	人	a	njien		
3988	199	何人斯	199.3	2	不畏于a[thyen]天。（真部）	不畏于天	天	a	thyen	真部	
3989	199	何人斯	199.4	1	彼何人斯	彼何人斯					
3990	199	何人斯	199.4	2	其為飄a[piuəm]風。	其為飄風	風	a	piuəm		
3991	199	何人斯	199.4	1	胡不自北	胡不自北					
3992	199	何人斯	199.4	2	胡不自a[nəm]南。	胡不自南	南	a	nəm		
3993	199	何人斯	199.4	1	胡逝我梁	胡逝我梁					
3994	199	何人斯	199.4	2	祇攪我a[siəm]心。（侵部）	祇攪我心	心	a	siəm	侵部	
3995	199	何人斯	199.5	1	爾之安行	爾之安行					
3996	199	何人斯	199.5	2	亦不遑a[sjya]舍。	亦不遑舍	舍	a	sjya		
3997	199	何人斯	199.5	1	爾之亟行	爾之亟行					
3998	199	何人斯	199.5	2	遑脂爾a[kia]車。	遑脂爾車	車	a	kia		
3999	199	何人斯	199.5	1	壹者之來	壹者之來					
4000	199	何人斯	199.5	2	云何其a[xiua]盱。（鱼部）	云何其盱	盱	a	xiua	鱼部	
4001	199	何人斯	199.6	1	爾還而入	爾還而入					
4002	199	何人斯	199.6	2	我心a[jiek]易也。	我心易也	易	a	jiek		
4003	199	何人斯	199.6	1	還而不入	還而不入					
4004	199	何人斯	199.6	2	否難a[tie]知也。	否難知也	知	a	tie		
4005	199	何人斯	199.6	1	壹者之來	壹者之來					
4006	199	何人斯	199.6	2	俾我a[gie]祇也。（锡支通韵）	俾我祇也	祇	a	gie	锡支通韵	
4007	199	何人斯	199.7	1	伯氏吹壎	伯氏吹壎					
4008	199	何人斯	199.7	2	仲氏吹a[die]篪。	仲氏吹篪	篪	a	die		
4009	199	何人斯	199.7	1	及爾如貫	及爾如貫					
4010	199	何人斯	199.7	2	諒不我a[tie]知。	諒不我知	知	a	tie		
4011	199	何人斯	199.7	1	出此三物	出此三物					
4012	199	何人斯	199.7	2	以詛爾a[sie]斯。（支部）	以詛爾斯	斯	a	sie	支部	
4013	199	何人斯	199.8	1	為鬼為a[hiuək]蜮	為鬼為蜮	蜮	a	hiuək		
4014	199	何人斯	199.8	2	則不可a[tək]得。	則不可得	得	a	tək		
4015	199	何人斯	199.8	1	有靦面目	有靦面目					
4016	199	何人斯	199.8	2	視人罔a[giək]極。	視人罔極	極	a	giək		
4017	199	何人斯	199.8	1	作此好歌	作此好歌					
4018	199	何人斯	199.8	2	以極反a[tzhiək]側。（职部）	以極反側	側	a	tzhiək	职部	
4019	200	巷伯	200.1	1	萋兮斐兮	萋兮斐兮					
4020	200	巷伯	200.1	2	成是貝a[kiəm]錦。	成是貝錦	錦	a	kiəm		
4021	200	巷伯	200.1	1	彼譖人者	彼譖人者					
4022	200	巷伯	200.1	2	亦已大a[zjiəm]甚。（侵部）	亦已大甚	甚	a	zjiəm	侵部	
4023	200	巷伯	200.2	1	哆兮侈兮	哆兮侈兮					
4024	200	巷伯	200.2	2	成是南a[kiə]箕。	成是南箕	箕	a	kiə		
4025	200	巷伯	200.2	1	彼譖人者	彼譖人者					
4026	200	巷伯	200.2	2	誰適與a[miuə]謀。（之部）	誰適與謀	謀	a	miuə	之部	
4027	200	巷伯	200.3	1	緝緝翩a[phyen]翩	緝緝翩翩	翩	a	phyen		
4028	200	巷伯	200.3	2	謀欲譖a[njien]人。	謀欲譖人	人	a	njien		
4029	200	巷伯	200.3	1	慎爾言也	慎爾言也					
4030	200	巷伯	200.3	2	謂爾不a[sien]信。（真部）	謂爾不信	信	a	sien	真部	
4031	200	巷伯	200.4	1	捷捷幡a[phiuan]幡	捷捷幡幡	幡	a	phiuan		
4032	200	巷伯	200.4	2	謀欲譖a[ngian]言。	謀欲譖言	言	a	ngian		
4033	200	巷伯	200.4	1	豈不爾受	豈不爾受					
4034	200	巷伯	200.4	2	既其女a[tsian]遷。（元部）	既其女遷	遷	a	tsian	元部	
4035	200	巷伯	200.5	1	驕人好a[xu]好	驕人好好	好	a	xu		
4036	200	巷伯	200.5	2	勞人草a[tsu]草。（幽部）	勞人草草	草	a	tsu	幽部	
4037	200	巷伯	200.5	1	蒼b[thyen]天蒼b[thyen]天	蒼天蒼天	天	b	thyen		
4038	200	巷伯	200.5	1	蒼b[thyen]天蒼b[thyen]天	蒼天蒼天	天	b	thyen		
4039	200	巷伯	200.5	2	視彼驕b[njien]人	視彼驕人	人	b	njien		
4040	200	巷伯	200.5	3	矜此勞b[njien]人。（真部）	矜此勞人	人	b	njien	真部	
4041	200	巷伯	200.6	1	彼譖人a[tjya]者	彼譖人者	者	a	tjya		
4042	200	巷伯	200.6	2	誰適與a[miuə]謀。	誰適與謀	謀	a	miuə		
4043	200	巷伯	200.6	1	取彼譖人	取彼譖人					
4044	200	巷伯	200.6	2	投畀豺a[xa]虎。（鱼之合韵）	投畀豺虎	虎	a	xa	鱼之合韵	
4045	200	巷伯	200.6	1	豺虎不b[djiək]食	豺虎不食	食	b	djiək		
4046	200	巷伯	200.6	2	投畀有b[pək]北。（职部）	投畀有北	北	b	pək	职部	
4047	200	巷伯	200.6	1	有北不c[zjiu]受	有北不受	受	c	zjiu		
4048	200	巷伯	200.6	2	投畀有c[hu]昊。（幽部）	投畀有昊	昊	c	hu	幽部	
4049	200	巷伯	200.7	1	楊園之道	楊園之道					
4050	200	巷伯	200.7	2	猗于畝a[khiuə]丘。	猗于畝丘	丘	a	khiuə		
4051	200	巷伯	200.7	1	寺人孟子	寺人孟子					
4052	200	巷伯	200.7	2	作為此a[sjiə]詩。	作為此詩	詩	a	sjiə		
4053	200	巷伯	200.7	1	凡百君子	凡百君子					
4054	200	巷伯	200.7	2	敬而聽a[tjiə]之。（之部）	敬而聽之	之	a	tjiə	之部	
4055	201	谷風	201.1	1	習習谷風	習習谷風					
4056	201	谷風	201.1	2	維風及a[hiua]雨。	維風及雨	雨	a	hiua		
4057	201	谷風	201.1	1	將恐將懼	將恐將懼					
4058	201	谷風	201.1	2	維予與a[njia]女。	維予與女	女	a	njia		
4059	201	谷風	201.1	1	將安將樂	將安將樂					
4060	201	谷風	201.1	2	女轉棄a[jia]予。（鱼部）	女轉棄予	予	a	jia	鱼部	
4061	201	谷風	201.2	1	習習谷風	習習谷風					
4062	201	谷風	201.2	2	維風及a[duəi]頹。	維風及頹	頹	a	duəi		
4063	201	谷風	201.2	1	將恐將懼	將恐將懼					
4064	201	谷風	201.2	2	寘予于a[hoəi]懷。	寘予于懷	懷	a	hoəi		
4065	201	谷風	201.2	1	將安將樂	將安將樂					
4066	201	谷風	201.2	2	棄予如a[jiuəi]遺。（微部）	棄予如遺	遺	a	jiuəi	微部	
4067	201	谷風	201.3	1	習習谷風	習習谷風					
4068	201	谷風	201.3	2	維山崔a[nguəi]嵬。	維山崔嵬	嵬	a	nguəi		
4069	201	谷風	201.3	1	無草不死	無草不死					
4070	201	谷風	201.3	2	無木不a[iuəi]萎。	無木不萎	萎	a	iuəi		
4071	201	谷風	201.3	1	忘我大德	忘我大德					
4072	201	谷風	201.3	2	思我小a[iuan]怨。18 （微元合韵）	思我小怨	怨	a	iuan	微元合韵	
4073	202	蓼莪	202.1	1	蓼蓼者莪	蓼蓼者莪					
4074	202	蓼莪	202.1	2	匪莪伊a[xô]蒿。	匪莪伊蒿	蒿	a	xô		
4075	202	蓼莪	202.1	1	哀哀父母	哀哀父母					
4076	202	蓼莪	202.1	2	生我劬a[lô]勞。（宵部）	生我劬勞	勞	a	lô	宵部	
4077	202	蓼莪	202.2	1	蓼蓼者莪	蓼蓼者莪					
4078	202	蓼莪	202.2	2	匪莪伊a[iuət]蔚。	匪莪伊蔚	蔚	a	iuət		
4079	202	蓼莪	202.2	1	哀哀父母	哀哀父母					
4080	202	蓼莪	202.2	2	生我勞a[dziuət]瘁。（物部）	生我勞瘁	瘁	a	dziuət	物部	
4081	202	蓼莪	202.3	1	缾之罊矣	缾之罊矣					
4082	202	蓼莪	202.3	2	維罍之a[thiə]恥。	維罍之恥	恥	a	thiə		
4083	202	蓼莪	202.3	1	鮮民之生	鮮民之生					
4084	202	蓼莪	202.3	2	不如死之a[kiuə]久矣。	不如死之久矣	久	a	kiuə		
4085	202	蓼莪	202.3	1	無父何怙	無父何怙					
4086	202	蓼莪	202.3	2	無母何a[zjiə]恃。（之部）	無母何恃	恃	a	zjiə	之部	
4087	202	蓼莪	202.3	1	出則銜b[siuet]恤	出則銜恤	恤	b	siuet		
4088	202	蓼莪	202.3	2	入則靡b[tjiet]至。（质部）	入則靡至	至	b	tjiet	质部	
4089	202	蓼莪	202.4	1	父兮生我	父兮生我					
4090	202	蓼莪	202.4	2	母兮a[kiuk]鞠我。	母兮鞠我	鞠	a	kiuk		
4091	202	蓼莪	202.4	1	拊我a[xiuk]畜我	拊我畜我	畜	a	xiuk		
4092	202	蓼莪	202.4	2	長我a[jiuk]育我。	長我育我	育	a	jiuk		
4093	202	蓼莪	202.4	1	顧我a[biuk]復我	顧我復我	復	a	biuk		
4094	202	蓼莪	202.4	2	出入a[piuk]腹我。（觉部）	出入腹我	腹	a	piuk	觉部	
4095	202	蓼莪	202.4	1	欲報之b[tək]德	欲報之德	德	b	tək		
4096	202	蓼莪	202.4	2	昊天罔b[giək]極。（职部）	昊天罔極	極	b	giək	职部	
4097	202	蓼莪	202.5	1	南山烈a[liat]烈	南山烈烈	烈	a	liat		
4098	202	蓼莪	202.5	2	飄風發a[piuat]發。	飄風發發	發	a	piuat		
4099	202	蓼莪	202.5	1	民莫不穀	民莫不穀					
4100	202	蓼莪	202.5	2	我獨何a[hat]害。（月部）	我獨何害	害	a	hat	月部	
4101	202	蓼莪	202.6	1	南山律a[liuət]律	南山律律	律	a	liuət		
4102	202	蓼莪	202.6	2	飄風弗a[piuət]弗。	飄風弗弗	弗	a	piuət		
4103	202	蓼莪	202.6	1	民莫不穀	民莫不穀					
4104	202	蓼莪	202.6	2	我獨不a[tziuət]卒。（物部）	我獨不卒	卒	a	tziuət	物部	
4105	203	大東	203.1	1	有饛簋飧	有饛簋飧					
4106	203	大東	203.1	2	有捄棘a[piei]匕。	有捄棘匕	匕	a	piei		
4107	203	大東	203.1	1	周道如a[tjiei]砥	周道如砥	砥	a	tjiei		
4108	203	大東	203.1	2	其直如a[sjiei]矢。	其直如矢	矢	a	sjiei		
4109	203	大東	203.1	1	君子所a[liei]履	君子所履	履	a	liei		
4110	203	大東	203.1	2	小人所a[zjiei]視。	小人所視	視	a	zjiei		
4111	203	大東	203.1	1	睠言顧之	睠言顧之					
4112	203	大東	203.1	2	潸焉出a[thyei]涕。（脂部）	潸焉出涕	涕	a	thyei	脂部	
4113	203	大東	203.2	1	小東大a[tong]東	小東大東	東	a	tong		
4114	203	大東	203.2	2	杼柚其a[khong]空。（东部）	杼柚其空	空	a	khong	东部	
4115	203	大東	203.2	1	糾糾葛屨	糾糾葛屨					
4116	203	大東	203.2	2	可以履b[shiang]霜。	可以履霜	霜	b	shiang		
4117	203	大東	203.2	1	佻佻公子	佻佻公子					
4118	203	大東	203.2	2	行彼周b[heang]行。（阳部）	行彼周行	行	b	heang	阳部	
4119	203	大東	203.2	1	既往既c[lə]來	既往既來	來	c	lə		
4120	203	大東	203.2	2	使我心c[kiuə]疚。（之部）	使我心疚	疚	c	kiuə	之部	
4121	203	大東	203.3	1	有冽氿a[dziuan]泉	有冽氿泉	泉	a	dziuan		
4122	203	大東	203.3	2	 無浸穫b[sien]薪。（a= 元部）	無浸穫薪	薪	b	sien	a=元部	
4123	203	大東	203.3	1	契契寤a[than]歎	契契寤歎	歎	a	than		
4124	203	大東	203.3	2	哀我憚b[njien]人。（b= 真部）	哀我憚人	人	b	njien	b=真部	
4125	203	大東	203.3	1	薪是穫b[sien]薪	薪是穫薪	薪	b	sien		
4126	203	大東	203.3	2	尚可c[tzə]載也。（c= 之职通韵）	尚可載也	載	c	tzə	c=之职通韵	
4127	203	大東	203.3	1	哀我憚b[njien]人	哀我憚人	人	b	njien		
4128	203	大東	203.3	2	亦可c[siək]息也。	亦可息也	息	c	siək		
4129	203	大東	203.4	1	東人之子	東人之子					
4130	203	大東	203.4	2	職勞不a[lə]來。	職勞不來	來	a	lə		
4131	203	大東	203.4	1	西人之子	西人之子					
4132	203	大東	203.4	2	粲粲衣b[biuək]服。	粲粲衣服	服	b	biuək		
4133	203	大東	203.4	1	舟人之子	舟人之子					
4134	203	大東	203.4	2	熊羆是a[giuə]裘。（之部）	熊羆是裘	裘	a	giuə	之部	
4135	203	大東	203.4	1	私人之子	私人之子					
4136	203	大東	203.4	2	百僚是b[sjiək]試。（职部）	百僚是試	試	b	sjiək	职部	
4137	203	大東	203.5	1	或以其酒	或以其酒					
4138	203	大東	203.5	2	不以其a[tziang]漿。	不以其漿	漿	a	tziang		
4139	203	大東	203.5	1	鞙鞙佩璲	鞙鞙佩璲					
4140	203	大東	203.5	2	不以其a[diang]長。	不以其長	長	a	diang		
4141	203	大東	203.5	1	維天有漢	維天有漢					
4142	203	大東	203.5	2	監亦有a[kuang]光。	監亦有光	光	a	kuang		
4143	203	大東	203.5	1	跂彼織女	跂彼織女					
4144	203	大東	203.5	2	終日七a[siang]襄。（阳部）	終日七襄	襄	a	siang	阳部	
4145	203	大東	203.6	1	雖則七a[siang]襄	雖則七襄	襄	a	siang		
4146	203	大東	203.6	2	不成報a[tjiang]章。	不成報章	章	a	tjiang		
4147	203	大東	203.6	1	睆彼牽牛	睆彼牽牛					
4148	203	大東	203.6	2	不以服a[siang]箱。	不以服箱	箱	a	siang		
4149	203	大東	203.6	1	東有啟a[myang]明	東有啟明	明	a	myang		
4150	203	大東	203.6	2	西有長a[keang]庚。	西有長庚	庚	a	keang		
4151	203	大東	203.6	1	有捄天畢	有捄天畢					
4152	203	大東	203.6	2	載施之a[heang]行。（阳部）	載施之行	行	a	heang	阳部	
4153	203	大東	203.7	1	維南有箕	維南有箕					
4154	203	大東	203.7	2	不可以簸a[jiang]揚。	不可以簸揚	揚	a	jiang		
4155	203	大東	203.7	1	維北有斗	維北有斗					
4156	203	大東	203.7	2	不可以挹酒a[tziang]漿。（阳部）	不可以挹酒漿	漿	a	tziang	阳部	
4157	203	大東	203.7	1	維南有箕	維南有箕					
4158	203	大東	203.7	2	載翕其b[djiat]舌。	載翕其舌	舌	b	djiat		
4159	203	大東	203.7	1	維北有斗	維北有斗					
4160	203	大東	203.7	2	西柄之b[kiat]揭。（月部）	西柄之揭	揭	b	kiat	月部	
4161	204	四月	204.1	1	四月維a[hea]夏	四月維夏	夏	a	hea		
4162	204	四月	204.1	2	六月徂a[sjia]暑。	六月徂暑	暑	a	sjia		
4163	204	四月	204.1	1	先祖匪人	先祖匪人					
4164	204	四月	204.1	2	胡寧忍a[jia]予。（鱼部）	胡寧忍予	予	a	jia	鱼部	
4165	204	四月	204.2	1	秋日淒a[tsyei]淒	秋日淒淒	淒	a	tsyei		
4166	204	四月	204.2	2	百卉具a[biuəi]腓。	百卉具腓	腓	a	biuəi		
4167	204	四月	204.2	1	亂離瘼矣	亂離瘼矣					
4168	204	四月	204.2	2	爰其適a[kiuəi]歸。（脂微合韵）	爰其適歸	歸	a	kiuəi	脂微合韵	
4169	204	四月	204.3	1	冬日烈a[liat]烈	冬日烈烈	烈	a	liat		
4170	204	四月	204.3	2	飄風發a[piuat]發。	飄風發發	發	a	piuat		
4171	204	四月	204.3	1	民莫不穀	民莫不穀					
4172	204	四月	204.3	2	我獨何a[hat]害。（月部）	我獨何害	害	a	hat	月部	
4173	204	四月	204.4	1	山有嘉卉	山有嘉卉					
4174	204	四月	204.4	2	侯栗侯a[muə]梅。	侯栗侯梅	梅	a	muə		
4175	204	四月	204.4	1	廢為殘賊	廢為殘賊					
4176	204	四月	204.4	2	莫知其a[hiuə]尤。（之部）	莫知其尤	尤	a	hiuə	之部	
4177	204	四月	204.5	1	相彼泉水	相彼泉水					
4178	204	四月	204.5	2	載清載a[deok]濁。	載清載濁	濁	a	deok		
4179	204	四月	204.5	1	我曰構禍	我曰構禍					
4180	204	四月	204.5	2	曷云能a[kok]穀。（屋部）	曷云能穀	穀	a	kok	屋部	
4181	204	四月	204.6	1	滔滔江漢	滔滔江漢					
4182	204	四月	204.6	2	南國之a[kiə]紀。	南國之紀	紀	a	kiə		
4183	204	四月	204.6	1	盡瘁以a[dzhiə]仕	盡瘁以仕	仕	a	dzhiə		
4184	204	四月	204.6	2	寧莫我a[hiuə]有。（之部）	寧莫我有	有	a	hiuə	之部	
4185	204	四月	204.7	1	匪鷻匪鳶	匪鷻匪鳶					
4186	204	四月	204.7	2	翰飛戾a[tyen]天。	翰飛戾天	天	a	tyen		
4187	204	四月	204.7	1	匪鱣匪鮪	匪鱣匪鮪					
4188	204	四月	204.7	2	潛逃于a[yuen]淵。（真部）	潛逃于淵	淵	a	yuen	真部	
4189	204	四月	204.8	1	山有蕨a[miuəi]薇	山有蕨薇	薇	a	miuəi		
4190	204	四月	204.8	2	隰有杞a[jiei]桋。	隰有杞桋	桋	a	jiei		
4191	204	四月	204.8	1	君子作歌	君子作歌					
4192	204	四月	204.8	2	維以告a[əi]哀。（微脂合韵）	維以告哀	哀	a	əi	微脂合韵	
4193	204	四月	204.11	1	北山之什	北山之什					
4194	205	北山	205.1	1	涉彼北山	涉彼北山					
4195	205	北山	205.1	2	言采其a[khiə]杞。	言采其杞	杞	a	khiə		
4196	205	北山	205.1	1	偕偕士a[tziə]子	偕偕士子	子	a	tziə		
4197	205	北山	205.1	2	朝夕從a[dzhiə]事。	朝夕從事	事	a	dzhiə		
4198	205	北山	205.1	1	王事靡盬	王事靡盬					
4199	205	北山	205.1	2	憂我父a[mə]母。（之部）	憂我父母	母	a	mə	之部	
4200	205	北山	205.2	1	溥天之a[hea]下	溥天之下	下	a	hea		
4201	205	北山	205.2	2	莫非王a[tha]土。（鱼部）	莫非王土	土	a	tha	鱼部	
4202	205	北山	205.2	1	率土之b[pien]濱	率土之濱	濱	b	pien		
4203	205	北山	205.2	2	莫非王b[zjien]臣。	莫非王臣	臣	b	zjien		
4204	205	北山	205.2	1	大夫不b[kiuen]均	大夫不均	均	b	kiuen		
4205	205	北山	205.2	2	我從事獨b[hyen]賢。（真部）	我從事獨賢	賢	b	hyen	真部	
4206	205	北山	205.3	1	四牡彭a[beang]彭	四牡彭彭	彭	a	beang		
4207	205	北山	205.3	2	王事傍a[bang]傍。	王事傍傍	傍	a	bang		
4208	205	北山	205.3	1	嘉我未老	嘉我未老					
4209	205	北山	205.3	2	鮮我方a[tziang]將。	鮮我方將	將	a	tziang		
4210	205	北山	205.3	1	旅力方a[kang]剛	旅力方剛	剛	a	kang		
4211	205	北山	205.3	2	經營四a[piuang]方。（阳部）	經營四方	方	a	piuang	阳部	
4212	205	北山	205.4	1	或燕燕居a[siək]息	或燕燕居息	息	a	siək		
4213	205	北山	205.4	2	或盡瘁事a[kuək]國。（职部）	或盡瘁事國	國	a	kuək	职部	
4214	205	北山	205.4	1	或息偃在b[dzhiang]床	或息偃在床	床	b	dzhiang		
4215	205	北山	205.4	2	或不已于b[heang]行。（阳部）	或不已于行	行	b	heang	阳部	
4216	205	北山	205.5	1	或不知叫a[hô]號	或不知叫號	號	a	hô		
4217	205	北山	205.5	2	或慘慘劬a[lô]勞。（宵部）	或慘慘劬勞	勞	a	lô	宵部	
4218	205	北山	205.5	1	或棲遲偃b[ngiang]仰	或棲遲偃仰	仰	b	ngiang		
4219	205	北山	205.5	2	或王事鞅b[tjiang]掌。（阳部）	或王事鞅掌	掌	b	tjiang	阳部	
4220	205	北山	205.6	1	或湛樂飲a[tziu]酒	或湛樂飲酒	酒	a	tziu		
4221	205	北山	205.6	2	或慘慘畏a[giu]咎。（幽部）	或慘慘畏咎	咎	a	giu	幽部	
4222	205	北山	205.6	1	或出入風b[ngiai]議	或出入風議	議	b	ngiai		
4223	205	北山	205.6	2	或靡事不b[hiuai]為。（歌部）	或靡事不為	為	b	hiuai	歌部	
4224	206	無將大車	206.1	1	無將大車	無將大車					
4225	206	無將大車	206.1	2	祇自a[dien]塵兮。	祇自塵兮	塵	a	dien		
4226	206	無將大車	206.1	1	無思百憂	無思百憂					
4227	206	無將大車	206.1	2	祇自a[gie]疧兮。（真支合韵）	祇自疧兮	疧	a	gie	真支合韵	
4228	206	無將大車	206.2	1	無將大車	無將大車					
4229	206	無將大車	206.2	2	維塵冥a[myeng]冥。	維塵冥冥	冥	a	myeng		
4230	206	無將大車	206.2	1	無思百憂	無思百憂					
4231	206	無將大車	206.2	2	不出于a[jiueng]熲。（耕部）	不出于熲	熲	a	jiueng	耕部	
4232	206	無將大車	206.3	1	無將大車	無將大車					
4233	206	無將大車	206.3	2	維塵a[iong]雝兮。	維塵雝兮	雝	a	iong		
4234	206	無將大車	206.3	1	無思百憂	無思百憂					
4235	206	無將大車	206.3	2	祇自a[diong]重兮。（东部）	祇自重兮	重	a	diong	东部	
4236	207	小明	207.1	1	明明上天	明明上天					
4237	207	小明	207.1	2	照臨下a[tha]土。	照臨下土	土	a	tha		
4238	207	小明	207.1	1	我征徂西	我征徂西					
4239	207	小明	207.1	2	至于艽a[jya]野。	至于艽野	野	a	jya		
4240	207	小明	207.1	1	二月初吉	二月初吉					
